-0.044427916	0.029583178	0.069163114	0.018672803	-0.05101909	0.029160252	0.020712638	-0.015969729	0.0057975133	0.038916875	-0.029032372	-0.08387126	0.048659872	-0.0079609575	-0.022546459	0.017571028
-0.10852555	0.102014676	0.13284165	0.07554739	-0.0062515647	0.066274494	0.087682575	0.038241666	0.03086725	-0.023810344	0.04781512	0.015601692	0.13455635	0.043282516	0.00032098274	-0.1719661
-0.20725814	0.12402561	0.1963944	0.08107233	0.031238068	0.18188317	0.15824646	0.110212885	-0.032030787	-0.04134828	0.0831727	-0.0002114263	0.19645947	0.12990008	0.10313214	-0.23591612
0.5091281	-0.38665637	-0.39844444	-0.21751039	-0.18009678	-0.3261271	-0.5191195	-0.3709279	0.29660472	0.23979962	-0.40436137	-0.27177796	-0.45120642	-0.42011592	-0.27269813	0.4320125
0.019948335	-0.05154003	0.016889233	-0.019971661	0.009669223	0.053151775	0.006149215	-0.051588804	0.1196423	-0.0131791225	-0.008583601	-0.055921834	-0.044766035	0.01656729	-0.034495585	0.04782584
-0.047717042	0.042121682	0.103528604	0.07605329	0.06904959	0.098311804	0.06899654	0.09120155	-0.04237566	-0.061141152	0.053528823	0.028906757	0.037744682	0.08793187	0.060049143	-0.05166595
0.51664054	-0.42883834	-0.44726756	-0.29796314	-0.2400821	-0.34349892	-0.43160382	-0.3712099	0.33547	0.32906666	-0.44370446	-0.3560022	-0.4464366	-0.4143868	-0.29796487	0.41397718
-0.061789174	0.018679967	0.03140121	0.09754371	0.10445034	0.0523624	0.057513904	0.09183953	0.013946755	-0.07065944	0.0033913918	-0.01763126	0.04726693	0.029485783	0.019802833	-0.04961977
0.38707682	-0.34113568	-0.35461625	-0.2310343	-0.22957881	-0.31150186	-0.38410953	-0.27504689	0.31454915	0.16994806	-0.33411574	-0.23966093	-0.38152635	-0.2838344	-0.19371255	0.31319147
-0.037567563	0.034319665	0.0026828628	0.038559284	-0.01200234	-0.0033964957	0.009699066	0.003932528	-0.006625036	0.03611897	0.06671404	0.059383463	-0.021788944	0.03996816	0.018320434	-0.09317212
0.45552456	-0.41928518	-0.42886207	-0.23122314	-0.1868337	-0.34475756	-0.46847928	-0.30416957	0.29337582	0.27136722	-0.4000057	-0.3039703	-0.40806395	-0.45610127	-0.22703795	0.42587942
-0.080420345	0.04767102	0.09372718	-0.020906191	0.0015279549	0.095549434	0.16990045	0.049616244	0.038621455	-0.0054829805	0.12389277	0.01768191	0.1018475	0.056928784	-0.013864025	-0.13210733
0.2616856	-0.22165373	-0.27389723	-0.12013945	-0.1001219	-0.20553946	-0.25162247	-0.14469215	0.16802733	0.10754474	-0.20630018	-0.21457575	-0.28241727	-0.24854322	-0.11269485	0.30019268
-0.3268654	0.34666812	0.3355589	0.21483302	0.116516225	0.3054769	0.42785817	0.27722546	-0.11104022	-0.20337953	0.32748085	0.15859699	0.38195106	0.36873066	0.13636325	-0.37077728
-0.05930034	0.028604154	0.01857464	-0.016860208	-0.035857312	0.0046813637	-0.012142448	0.016608143	0.04711633	0.0058488376	0.076838285	-0.027602063	0.02450452	0.0034993365	0.03689964	-0.087625936
0.012330144	-0.045264047	0.049120594	-0.014192055	-0.058324058	0.06273862	-0.024608921	-0.04882778	0.071079396	0.012288921	0.0120173795	-0.002096566	0.03684811	-0.033661615	-0.04964156	0.008011756
-0.078936405	0.11565571	0.08059205	0.038224887	0.10264525	0.074929945	0.026284728	0.10777176	-0.06813032	-0.009614371	0.07200442	0.095661975	0.06729847	0.07424967	0.08316687	-0.06850997
0.07181486	0.022954542	-0.09533941	-0.004035769	0.020905746	0.043931	-0.053461123	0.022926869	-0.028567094	-0.04303848	-0.045956865	-0.0075284853	-0.062768474	0.013044852	0.08583115	0.035120413
-0.074489094	-0.027967094	0.06535294	-0.07770047	-0.010966653	-0.011592254	0.04518541	-0.069241114	0.0060285362	0.023699455	-0.020983722	-0.0014286091	-0.011930672	-0.07773693	-0.09800518	0.013035221
0.27505937	-0.25267202	-0.26082066	-0.22699948	-0.14277	-0.23401378	-0.27638924	-0.19148071	0.19002706	0.21347378	-0.22366518	-0.19166623	-0.25958452	-0.3048941	-0.18293704	0.25188506
0.06751839	-0.08550079	-0.09452743	-0.09134419	-0.054124184	-0.08803904	-0.072826706	-0.12247056	0.1201978	0.12363139	-0.04836678	-0.056275927	-0.05992333	-0.057891604	-0.09599723	0.026984092
0.018859124	0.06498051	0.030627264	0.03686701	-0.021775309	0.07078884	0.009829314	0.052960902	0.0145049	-0.05126563	0.011037295	-0.037428774	-0.017374173	0.033418577	-0.019910611	0.016707985
-0.051314827	0.041454975	0.049680945	-0.03965878	-0.029640023	0.09407408	0.050246436	0.016899372	-0.014553657	0.01916026	0.10010355	-0.019765016	0.043123484	0.06755178	-0.048382256	-0.11176988
-0.00622547	0.060382627	0.057511102	-0.05857663	-0.017601699	0.08084557	0.026914088	0.0045579625	0.025863804	0.05821767	0.031627726	-0.012037013	0.025485829	-0.016860966	-0.04627513	-0.05856448
0.028563173	-0.06823453	-0.05707909	0.0007945732	-0.07788328	-0.0048172423	-0.003237077	-0.049247686	0.09589317	0.0151320435	-0.031957526	-0.04537721	-0.01890798	-0.034057226	-0.023664491	0.019783994
0.36738008	-0.376695	-0.36904818	-0.26329163	-0.22643103	-0.30602142	-0.392319	-0.27737698	0.275356	0.26568577	-0.28568426	-0.26388723	-0.4020902	-0.3505101	-0.23825015	0.3039417
0.106593	-0.06448518	-0.03503058	-0.11758061	-0.11415279	-0.072731435	-0.0704126	-0.07810518	0.08661474	0.08035077	-0.097381845	-0.13864242	-0.049795464	-0.08956567	-0.0725883	0.089860156
-0.14151278	0.13880545	0.091812484	0.12331214	0.11144155	0.06998197	0.099002175	0.054951824	-0.05193537	-0.101515904	0.11167586	0.123055406	0.07028629	0.13123903	0.08733057	-0.11857787
-0.2005746	0.20472968	0.21547668	0.18338485	0.22865999	0.20187171	0.22914995	0.22506234	-0.18786868	-0.21632303	0.16433373	0.2550396	0.22724105	0.19256964	0.24826103	-0.253012
0.28361535	-0.2614589	-0.31375834	-0.22979324	-0.22262187	-0.23860504	-0.30947912	-0.19287483	0.21227798	0.18578541	-0.29742724	-0.21409687	-0.28852388	-0.29045907	-0.23764886	0.30303365
0.42052516	-0.45064807	-0.3843793	-0.3476487	-0.3149756	-0.37453353	-0.48021722	-0.38373947	0.38500687	0.31520835	-0.4184924	-0.30415612	-0.4040951	-0.42835397	-0.23478174	0.42094636
0.068595484	-0.083169304	-0.054499183	-0.006877678	-0.041475907	0.0031428428	-0.06622161	-0.0029033208	0.061959874	0.04555825	-0.06520689	-0.0077166227	-0.10858047	-0.0028737101	0.032604888	0.094691224
0.34184504	-0.33777708	-0.3509878	-0.3429518	-0.2988809	-0.41479632	-0.41626164	-0.32768208	0.32529074	0.37512589	-0.4081404	-0.3224666	-0.39620912	-0.39649448	-0.28492802	0.3336058
-0.049155984	0.03376721	0.067098185	0.041867655	0.012598557	-0.012253206	0.027279852	0.055658985	-0.01587422	-0.0092362175	0.027088553	0.117261	0.060571525	-0.019882271	0.040620755	-0.04046216
-0.15174194	0.12607387	0.11827443	-0.022111168	-0.023441	0.072737046	0.09856959	0.09983704	0.00045132963	-0.025557939	0.14014046	-0.022120895	0.1575322	0.110130936	0.004600502	-0.11085855
0.1313784	-0.038709052	-0.08334703	-0.067579225	-0.042753804	-0.033653926	-0.116356246	-0.110873744	0.057075694	0.07154019	-0.116028056	-0.05217487	-0.12946889	-0.02649098	-0.049487814	0.069824904
0.038392074	-0.09717761	-0.05963633	-0.056478437	-0.10895272	-0.031859398	-0.053134605	-0.10172851	0.035455707	0.068582654	-0.08665807	-0.041863367	-0.057296716	-0.051694445	-0.061396718	0.027202984
-0.11281835	0.0533582	0.07132396	-0.008779933	0.034397956	0.1206795	0.054387294	0.019301364	0.038354695	0.025625259	0.069280714	0.025121521	0.04337903	0.10942401	0.013613671	-0.05869733
-0.2713503	0.2507104	0.2375267	0.11978207	0.16252291	0.25821322	0.251058	0.21680139	-0.16280077	-0.13608469	0.26567772	0.1901133	0.278478	0.16758503	0.11771737	-0.2813948
0.033267107	-0.058325656	-0.07672486	-0.07212909	-0.0063203922	-0.020210326	-0.009666428	-0.012792115	0.06411874	-0.004854415	-0.016119862	-0.07817051	-0.031136412	-0.08463087	-0.03592781	-0.010903718
0.06969007	-0.06384988	-0.10120466	-0.050948378	-0.13553435	-0.104895905	-0.119093865	-0.036871277	0.047004808	0.07833455	-0.06581669	-0.055657808	-0.06868139	-0.13042341	-0.13517392	0.03678153
